submission_date,state,tot_cases,conf_cases,tot_death
07/01/2021,SD,124561,,2038
01/30/2022,HI,212768,,1168
04/14/2022,GU,47703,,354
07/28/2021,RMI,4,4.0,0
04/08/2022,AS,5018,,8
04/24/2020,PW,0,,0
06/08/2021,TN,860520,709796.0,12492
11/22/2020,AR,145173,,2357
03/31/2020,TN,1981,1974.0,13
04/05/2020,TX,6793,,223
10/16/2022,NM,622170,,8601
11/27/2020,PW,0,,0
09/20/2021,NY,1306963,,20716
06/20/2020,TN,33846,33618.0,515
06/17/2022,AS,6342,,31
11/25/2020,OH,382743,361623.0,6274
09/28/2021,OH,1400979,1148212.0,21945
05/25/2021,TN,856422,706949.0,12400
10/15/2020,UT,90461,90461.0,529
08/17/2021,CO,595159,550840.0,7047
01/18/2021,GU,7515,,125
11/28/2021,PA,1725902,1422618.0,33283
10/15/2021,SD,149996,,2189
02/06/2022,GU,36612,,298
05/25/2021,FL,2276400,,36919
05/12/2022,WA,1527265,,12780
05/13/2022,CO,1451435,1319071.0,12513
01/28/2022,PA,2637717,2186339.0,40394
03/22/2020,AS,0,,0
07/27/2022,AR,899551,,11689
07/03/2021,IN,754968,,13866
04/19/2021,IA,360173,,5886
09/25/2021,HI,75391,,742
08/01/2022,HI,317785,,1559
09/03/2021,GU,11199,,151
10/20/2021,HI,80139,,871
05/14/2021,UT,402005,402005.0,2256
05/08/2022,AR,837154,,11408
04/17/2020,HI,564,,9
01/30/2022,RMI,7,7.0,0
06/03/2022,IN,1738843,,23740
07/26/2021,GU,8514,,143
04/17/2022,GU,47776,,354
06/02/2021,IN,744474,,13620
01/25/2021,RMI,4,4.0,0
03/05/2020,AS,0,,0
10/14/2021,TX,4149312,,67202
08/29/2020,FL,608517,,13843
12/05/2021,PA,1779151,1464635.0,33902
02/16/2020,ND,0,,0
09/30/2020,NYC,247299,240114.0,23530
08/04/2021,NYC,983767,808479.0,33564
05/22/2020,AR,5612,,113
11/03/2021,SD,156123,,2253
07/09/2020,UT,28054,27818.0,209
05/25/2020,AR,6029,,117
03/03/2020,MA,2,,0
12/06/2021,PA,1783118,1468146.0,33962
10/10/2021,NYC,1100866,900736.0,34391
07/22/2020,SD,8077,,119
04/04/2020,TN,3146,3138.0,37
10/12/2022,AL,1528784,1083243.0,20508
05/18/2022,AK,249522,,1252
07/26/2021,CO,572985,531197.0,6924
06/12/2020,AS,0,,0
05/16/2020,NY,156632,,7377
10/03/2021,RMI,4,4.0,0
11/05/2021,PW,10,,0
01/23/2020,AS,0,,0
11/12/2020,TN,290971,272773.0,3761
02/24/2021,AL,489729,386842.0,10497
03/26/2021,NY,1006478,,18665
10/13/2020,NM,33713,,865
06/14/2021,FL,2309834,,37632
07/21/2022,MS,864529,470184.0,12589
05/09/2021,SD,123283,,1980
08/01/2022,ND,257813,191350.0,2309
09/30/2020,TX,748967,,16912
04/12/2020,MP,11,11.0,2
03/28/2020,GA,2592,2590.0,79
03/13/2021,AL,502706,396530.0,10783
03/19/2021,GA,1042417,841084.0,18464
04/07/2021,TN,811869,674469.0,11976
02/05/2020,TX,0,,0
10/12/2020,IN,136555,,3793
01/01/2022,MA,1140614,1059963.0,20273
06/22/2022,PR,744419,354896.0,4504
12/21/2021,MA,1026129,953156.0,19927
09/09/2021,WA,593043,,6850
09/28/2021,OK,611885,470063.0,8970
06/20/2021,OK,455994,359713.0,7362
06/08/2020,PW,0,,0
09/16/2020,AR,72219,,1157
08/13/2020,IA,50336,,959
09/10/2021,FL,3433678,,54044
09/12/2022,IA,849956,,9968
10/05/2020,KS,62708,59067.0,706
08/31/2021,TN,1049851,845687.0,13486
02/07/2021,CO,415861,391444.0,5731
03/15/2021,PW,0,,0
01/21/2022,NYC,2173212,1840554.0,37367
01/31/2020,NY,0,,0
06/22/2021,MS,320923,196438.0,7460
08/11/2021,WA,498939,,6204
05/30/2021,KS,314207,253695.0,5076
02/21/2021,AL,486051,384656.0,10430
09/04/2020,HI,9655,,81
05/03/2021,SD,122745,,1970
09/08/2020,FL,638522,,14840
06/22/2022,OH,2815069,2164632.0,38657
02/20/2020,WA,1,,0
04/08/2022,AL,1295789,933610.0,19605
06/06/2022,WA,1598872,,12986
03/11/2020,GA,55,55.0,0
05/13/2020,NM,5364,,228
06/28/2022,PR,764823,360813.0,4544
02/25/2021,OH,962404,826149.0,17125
08/16/2020,MA,114398,114398.0,8843
10/03/2022,MP,13171,13171.0,40
07/21/2020,NY,186087,,8794
06/14/2022,AK,255425,,1252
05/07/2021,HI,33417,,483
06/19/2021,CO,557191,517584.0,6725
06/23/2022,AR,858553,,11559
12/03/2020,UT,206165,206165.0,917
04/05/2020,NYC,82929,82053.0,4504
09/23/2020,PA,158614,152690.0,8062
01/22/2020,OH,0,,0
02/07/2022,TX,6383581,,79429
12/10/2020,IA,251386,,3120
10/18/2021,OH,1499485,1219303.0,23327
10/02/2021,SD,145595,,2150
03/30/2022,MA,1697165,1562922.0,20098
10/23/2020,NY,234624,,9185
12/08/2021,NY,1628255,,22524
10/17/2022,KS,883063,655917.0,9590
06/20/2020,FL,94877,,3289
08/08/2020,WA,62267,,1688
10/15/2020,RMI,0,0.0,0
01/13/2022,OK,796987,591744.0,11740
04/25/2021,WV,151382,119204.0,2821
09/04/2022,KS,864361,644318.0,9019
10/01/2020,WA,89248,,2132
01/12/2021,PR,86195,80535.0,1660
05/30/2020,MP,22,22.0,2
02/24/2020,RMI,0,,0
03/24/2020,WA,2252,,123
02/19/2021,GA,980411,800959.0,16610
09/01/2021,NYC,1036970,851002.0,33864
09/20/2022,PA,3220317,2652218.0,46970
01/26/2022,MP,4564,4564.0,23
04/03/2020,NY,45704,,508
01/23/2020,AK,0,,0
12/22/2020,MS,202693,143351.0,5230
09/12/2021,MA,780412,728527.0,18362
04/07/2020,KS,900,,27
07/26/2020,RMI,0,0.0,0
05/13/2022,GA,2530918,1962028.0,38086
09/22/2022,AL,1518763,1077207.0,20477
01/30/2022,AL,1217523,886735.0,17896
05/26/2022,PW,5043,,6
04/24/2021,WV,151068,118977.0,2817
03/22/2022,AS,1626,,0
04/23/2021,ND,106656,98817.0,1486
05/24/2020,PW,0,,0
01/07/2022,MS,586547,333351.0,10527
04/22/2022,ND,240713,180610.0,2261
03/20/2022,MP,10734,10734.0,31
03/27/2022,WA,1452626,,12432
10/26/2021,AS,4,,0
10/21/2021,TX,4182835,,68573
09/26/2021,NYC,1079831,885048.0,34196
06/21/2021,AR,345695,,5876
07/28/2021,PW,2,,0
03/20/2020,MA,413,,5
02/11/2021,TX,2529343,,43708
04/28/2020,IA,6376,,136
01/04/2021,IN,529949,,8486
03/19/2020,KS,35,,1
12/11/2020,IN,412144,,6651
04/23/2022,AR,834946,,11369
05/31/2022,AR,843362,,11484
03/20/2021,RMI,4,4.0,0
12/13/2020,PR,65641,63061.0,1271
12/20/2020,FL,1188814,,21823
08/08/2020,TX,481483,,11583
05/23/2022,PW,5020,,6
10/07/2020,GU,2934,,57
06/07/2022,OH,2780653,2141096.0,38657
10/03/2022,SD,261371,,3021
02/05/2021,AR,304723,,5050
11/28/2021,FL,3714459,,62248
01/23/2022,OH,2506175,1956127.0,31987
04/01/2020,RMI,0,,0
07/02/2022,IA,798174,,9688
05/06/2021,AS,0,,0
10/14/2021,PA,1496399,1241046.0,30336
06/11/2020,GU,182,,5
11/29/2021,PR,187999,153934.0,3269
06/08/2021,PR,140353,123157.0,2514
10/09/2022,CO,1660174,1499372.0,13333
06/08/2020,MS,20013,19864.0,1115
08/01/2020,FL,477506,,9147
04/04/2022,GA,2501271,1939891.0,37127
06/10/2020,MS,20955,20801.0,1135
03/01/2020,OH,0,,0
08/24/2020,WA,71675,,1867
07/05/2021,TN,866285,713741.0,12576
03/13/2022,WA,1440306,,12183
10/20/2020,SD,34457,,330
04/07/2022,TN,2019521,1534913.0,25882
03/16/2021,GU,7776,,134
07/31/2020,GA,190734,184447.0,3752
12/17/2021,KS,497789,386854.0,6909
10/07/2021,AR,500779,,7802
06/25/2020,KS,12970,12703.0,261
10/17/2020,SD,32611,,315
07/29/2022,CO,1601229,1448775.0,12986
08/26/2022,PA,3167638,2611376.0,46596
03/09/2020,OH,0,,0
02/14/2020,TX,0,,0
11/12/2020,SD,60716,,567
12/15/2021,WA,796110,,9635
07/12/2021,FL,2388344,,38467
12/20/2021,GA,1700763,1313529.0,31038
06/01/2021,GU,8187,,139
08/07/2021,TN,917147,750552.0,12835
04/08/2020,IA,1145,,27
04/28/2021,TX,2876140,,49874
04/15/2021,AK,63081,,341
01/22/2021,TX,2211289,,38525
05/23/2021,AS,0,,0
03/05/2022,NY,2636859,,27031
10/19/2021,GU,17276,,226
12/20/2021,ND,169988,139781.0,1990
02/28/2021,AS,4,,0
12/08/2021,IN,1140151,,17909
12/11/2021,UT,610681,610681.0,3640
07/22/2022,TX,7351413,,87508
02/11/2022,TX,6436773,,80566
04/19/2021,TN,828450,687511.0,12081
02/03/2022,NY,2571285,,26135
03/13/2021,NY,961370,,18392
09/09/2020,HI,10253,,91
09/01/2021,MP,243,243.0,2
08/25/2021,ND,116022,105466.0,1556
07/30/2020,WV,6422,6284.0,115
11/01/2021,PW,10,,0
03/21/2022,MA,1687720,1554316.0,20041
02/26/2022,AL,1278259,925157.0,19144
10/15/2020,AS,0,,0
11/28/2021,WV,293389,228177.0,4817
08/09/2020,MP,48,48.0,2
12/31/2021,AR,566486,,9148
05/22/2020,MA,90899,90899.0,6678
12/16/2021,CO,875502,800777.0,9841
11/26/2021,OK,664667,502794.0,11223
05/03/2021,IN,723443,,13323
12/10/2020,UT,225946,225946.0,1016
06/02/2020,MS,18145,18009.0,1046
11/13/2021,AR,519453,,8562
01/04/2022,MS,566102,322039.0,10492
11/02/2020,OK,137224,123700.0,1992
10/14/2020,RMI,0,0.0,0
07/11/2021,TX,3007025,,51519
09/13/2021,TN,1152022,918391.0,14010
05/17/2022,TN,2042183,1550879.0,26267
09/18/2020,PW,0,,0
03/05/2021,MA,588209,556307.0,16420
09/02/2020,NM,25612,,748
06/22/2022,WV,528049,415724.0,7018
08/02/2022,PR,855790,385207.0,4778
09/04/2021,HI,64597,,610
04/24/2022,ND,240713,180610.0,2261
02/01/2020,UT,0,,0
02/28/2021,PW,0,,0
09/01/2021,AK,85358,,435
12/11/2021,PA,1829351,1504746.0,34571
01/15/2022,CO,1193445,1091404.0,10616
10/11/2022,TX,7889664,,89344
02/03/2022,PR,462543,261141.0,3925
04/23/2022,PW,4396,,6
07/21/2020,MS,54174,52598.0,1992
08/26/2021,KS,364047,291744.0,5535
09/30/2022,TN,2339485,1730257.0,27818
05/08/2022,GA,2521664,1955230.0,37969
04/03/2022,WV,497864,394945.0,6835
01/09/2022,UT,682036,682036.0,3896
11/07/2020,IN,205722,,4577
03/02/2021,PW,0,,0
09/05/2022,GA,2870629,2213523.0,39772
07/24/2021,GU,8503,,143
03/03/2021,OH,972605,832502.0,17189
08/26/2021,MS,427640,252750.0,8279
11/14/2021,GU,18942,,258
01/12/2021,MA,442529,422474.0,13474
03/29/2021,NM,191230,,3813
02/28/2020,KS,0,,0
08/07/2022,WA,1751701,,13725
03/21/2021,MA,614668,579580.0,16938
03/07/2022,NM,513994,,6988
01/12/2022,TX,5223323,,75533
05/12/2021,CO,534296,497197.0,6402
12/27/2021,WA,833902,,9801
05/29/2021,NYC,949070,782745.0,33221
10/28/2021,HI,81168,,886
04/13/2021,HI,31175,,468
08/17/2020,NY,195458,,8906
02/27/2021,PR,101773,93659.0,2023
03/03/2022,MP,9999,9999.0,30
05/13/2022,HI,251759,,1422
06/06/2020,WV,2136,2069.0,84
02/14/2021,GA,964737,790779.0,15871
05/24/2022,SD,239110,,2919
07/02/2020,IN,46387,,2647
04/27/2021,TN,836941,693357.0,12163
01/30/2020,PR,0,,0
07/08/2020,GU,309,,5
06/29/2021,PA,1217361,1019576.0,27670
07/18/2020,FL,343655,,6133
07/04/2020,TN,48364,48025.0,633
07/01/2020,IA,29458,,717
05/27/2022,AL,1312918,944973.0,19713
03/25/2021,OH,1006171,854450.0,18388
09/20/2020,TX,688534,,16308
01/30/2022,PA,2656587,2203477.0,40563
07/08/2021,PA,1218865,1020723.0,27729
03/24/2020,ND,37,,0
04/22/2020,PA,36640,36064.0,1622
05/26/2022,HI,267602,,1439
04/27/2021,UT,396004,396004.0,2186
10/25/2020,WV,21906,20567.0,423
03/10/2022,IA,756359,,9262
02/22/2022,AR,816168,,10305
09/21/2020,PW,0,,0
11/18/2021,CO,810309,742077.0,8834
10/26/2020,MS,119448,104197.0,3620
03/25/2020,NY,12955,,52
10/11/2020,NYC,254177,246131.0,23585
09/23/2021,OK,604391,464963.0,8772
10/20/2021,GU,17379,,226
07/18/2021,GU,8478,,143
06/14/2022,ND,246544,184030.0,2285
08/17/2020,CO,54283,50296.0,1896
10/03/2022,CO,1656518,1496189.0,13316
03/17/2020,IN,30,,0
09/13/2022,WV,593041,456895.0,7344
02/19/2022,PR,471232,265532.0,4078
07/25/2020,MS,58377,56521.0,2094
04/10/2022,GA,2503082,1941256.0,37332
05/08/2022,NYC,2406993,2045772.0,40241
07/22/2020,TN,81964,81181.0,871
03/08/2022,AR,823926,,10760
04/24/2022,IA,762036,,9510
01/28/2021,KS,272517,223877.0,3718
09/16/2020,OK,78576,76101.0,1206
03/18/2020,PR,0,0.0,0
07/01/2022,WV,533213,419170.0,7064
06/04/2022,KS,789127,592508.0,8943
06/20/2022,ND,248099,185013.0,2293
06/28/2020,GA,77596,76260.0,2778
01/02/2022,PW,16,,0
09/20/2020,OK,83469,80202.0,1253
01/01/2021,ND,92891,89829.0,1310
08/24/2020,AL,115579,108885.0,3186
02/18/2022,PR,470669,265117.0,4069
03/05/2020,AK,0,,0
03/10/2020,CO,18,12.0,0
01/19/2021,KS,259822,215587.0,3525
08/27/2020,NY,198991,,8939
01/29/2021,PA,841497,732083.0,21462
08/20/2020,MP,54,54.0,2
02/02/2020,PR,0,,0
10/02/2020,PW,0,,0
10/16/2022,KS,883063,655917.0,9590
08/23/2021,IN,825549,,14256
05/04/2020,KS,5245,5245.0,136
09/09/2020,MP,59,59.0,2
10/14/2021,MA,831662,775963.0,18816
07/29/2020,NM,20136,,606
09/09/2022,KS,868911,648868.0,9027
09/20/2022,MS,925596,497069.0,12879
05/04/2022,AR,836343,,11403
03/21/2021,OH,999750,850351.0,18347
05/03/2020,MP,14,14.0,2
09/29/2022,WA,1814902,,14312
03/02/2020,AS,0,,0
05/08/2022,TX,6761711,,86635
07/26/2022,GU,54963,,380
09/03/2022,AK,279888,,1304
07/21/2022,WV,547785,428487.0,7121
02/09/2020,PW,0,,0
05/11/2022,PA,2849663,2359297.0,44814
10/04/2020,WA,91168,,2142
07/02/2021,HI,36508,,515
04/16/2022,AL,1297090,934344.0,19624
07/17/2022,HI,309561,,1523
08/14/2021,NYC,1003176,823954.0,33659
08/10/2022,IN,1854031,,24222
10/19/2021,NM,266148,,4952
10/31/2021,FL,3671680,,61385
03/16/2020,CO,147,131.0,1
07/15/2021,IN,759618,,13926
02/23/2021,PA,924208,795622.0,23711
04/23/2022,NYC,2355490,2004489.0,40168
08/16/2021,CO,594025,549891.0,7041
01/25/2021,MA,503688,479402.0,14383
06/23/2021,NY,1156486,,19916
09/02/2020,KS,43940,42559.0,458
09/28/2022,FL,7117380,,81698
01/07/2021,PA,701406,623518.0,17179
07/16/2021,ND,111000,101727.0,1537
10/04/2022,HI,347333,,1674
12/17/2020,FL,1158500,,21484
10/03/2022,GU,58591,,401
03/01/2022,FL,5810399,,72618
01/19/2022,AS,18,,0
08/12/2021,IN,794077,,14109
06/23/2021,PW,2,,0
07/04/2020,SD,7028,,97
12/11/2020,CO,297921,282705.0,3846
02/09/2022,OK,1000480,738927.0,12425
03/30/2022,HI,234659,,1367
08/17/2020,MP,50,50.0,2
04/24/2022,WV,499796,396265.0,6823
05/28/2020,AL,16719,16464.0,821
07/13/2022,GA,2694160,2085040.0,38821
08/18/2021,WA,519267,,6297
07/19/2020,AS,0,,0
08/09/2021,FL,2812914,,42224
06/12/2021,TN,861531,710459.0,12496
01/02/2021,NM,145379,,2441
11/30/2020,WV,47842,40847.0,735
09/06/2021,WV,199300,153845.0,3148
09/06/2020,TX,638310,,15317
02/02/2021,PR,96249,89210.0,1841
08/27/2021,IA,402725,,6268
05/09/2021,IA,367715,,5985
12/14/2021,GA,1683676,1299629.0,30882
08/28/2020,NYC,235965,229875.0,23394
05/14/2020,PR,1084,1069.0,110
04/19/2020,OH,11602,11292.0,471
05/24/2021,AR,340186,,5820
01/12/2022,HI,149460,,1099
06/28/2022,GA,2626597,2035187.0,38447
02/22/2021,TX,2594466,,45631
03/26/2021,PA,1011727,861981.0,24953
06/01/2020,PW,0,,0
09/25/2021,SD,142927,,2126
03/21/2022,SD,236845,,2875
03/30/2021,NYC,847375,705962.0,31224
11/21/2020,RMI,4,1.0,0
04/05/2022,AL,1295159,933315.0,19588
01/20/2021,IA,307908,,4394
02/28/2022,HI,230458,,1322
05/28/2020,WV,1935,1884.0,74
05/10/2022,GA,2521664,1955230.0,37969
10/24/2020,AK,12525,,97
11/19/2020,GA,437156,396641.0,9102
04/10/2020,NYC,109547,107671.0,8336
04/04/2021,NYC,867593,721332.0,31499
12/01/2021,HI,84848,,1015
08/19/2022,KS,853538,637463.0,8947
09/04/2021,SD,134308,,2074
08/23/2022,AL,1476779,1051343.0,20285
07/08/2021,TX,3001708,,51517
04/30/2021,TX,2883227,,49945
02/11/2022,GU,39640,,306
04/09/2022,TN,2020281,1535321.0,26029
04/25/2021,GA,1093768,875493.0,19975
09/01/2020,OH,124610,118048.0,4165
02/17/2020,WA,1,,0
03/21/2021,MP,157,157.0,2
10/17/2022,ND,271085,199512.0,2387
09/11/2022,PA,3202811,2639187.0,46831
03/20/2020,AS,0,,0
12/03/2020,GU,6942,,112
11/11/2020,HI,16077,,221
01/14/2022,WA,1041044,,10196
02/28/2022,UT,922852,922852.0,4411
03/06/2021,RMI,4,4.0,0
02/27/2021,WV,131580,105098.0,2297
07/27/2020,NYC,227408,222008.0,23233
12/15/2021,AS,10,,0
02/26/2020,IN,0,,0
02/22/2020,OH,0,,0
05/09/2022,IN,1709350,,23619
04/04/2021,NM,192152,,3841
03/03/2020,NYC,1,1.0,0
07/26/2022,TX,7396380,,87586
03/03/2020,TN,0,,0
03/13/2022,MS,792560,435753.0,12255
01/13/2021,AR,262020,,4186
08/21/2022,NY,3141518,,28714
08/23/2020,HI,6744,,47
03/06/2021,UT,374438,374438.0,1975
03/24/2021,ND,102198,96024.0,1465
11/07/2020,FL,827244,,18197
11/26/2021,WA,770730,,9208
07/20/2020,IN,57206,,2808
07/24/2022,PW,5308,,6
01/13/2022,HI,152811,,1103
11/30/2021,CO,840231,769118.0,9193
05/14/2020,MP,19,19.0,2
11/05/2021,HI,82071,,936
07/11/2022,KS,812329,608804.0,8961
10/12/2021,KS,420401,333300.0,6142
11/28/2021,MS,513420,293875.0,10262
01/27/2022,SD,224238,,2628
05/30/2020,OH,35034,32639.0,2149
02/03/2021,OH,906727,788126.0,11430
11/12/2021,IA,503564,,7166
01/16/2022,AS,11,,0
06/29/2022,NYC,2596932,2203080.0,40750
09/25/2020,MP,69,69.0,2
05/12/2020,NY,152362,,7045
12/24/2020,TX,1653522,,29496
04/19/2020,AS,0,,0
05/22/2020,MP,22,22.0,2
03/18/2022,FL,5834211,,73457
03/31/2021,HI,29779,,460
10/17/2022,TN,2351660,1737249.0,28017
06/29/2020,WV,2870,2771.0,93
12/21/2020,RMI,4,4.0,0
02/15/2022,MS,782689,431550.0,11697
09/27/2022,MS,927465,497878.0,12912
08/23/2021,GU,9612,,145
10/18/2021,MP,288,288.0,3
12/27/2021,MA,1069310,993038.0,20075
03/17/2021,AR,327781,,5507
02/23/2020,WA,1,,0
07/16/2021,MA,712272,665801.0,18020
07/31/2021,PR,148015,128162.0,2570
04/24/2022,WA,1487741,,12657
04/14/2021,TX,2830142,,49321
09/12/2020,NY,206082,,8988
09/22/2022,KS,875854,651625.0,9079
01/19/2021,MS,259733,167182.0,6384
04/07/2021,OK,443984,350541.0,7175
08/23/2020,SD,11276,,161
01/01/2021,WV,87820,71250.0,1361
05/08/2022,SD,238185,,2915
08/30/2020,WV,10110,9928.0,213
04/15/2020,IN,8955,,434
02/28/2021,MS,296520,183973.0,7023
03/16/2020,TN,10,10.0,0
08/28/2022,AL,1486903,1057841.0,20318
07/30/2022,PR,850593,384022.0,4767
12/11/2021,NM,329778,,5472
07/09/2021,FL,2372123,,38358
07/01/2022,ND,250319,186559.0,2296
03/13/2022,AL,1288197,928979.0,19416
08/13/2020,NM,22987,,664
07/11/2021,MA,711050,664789.0,18011
01/18/2021,OH,831066,732762.0,10281
01/26/2022,PW,901,,0
11/28/2020,AS,3,,0
08/02/2021,AS,0,,0
02/20/2022,WA,1404109,,11615
12/13/2020,HI,18938,,272
02/07/2021,TX,2483187,,42882
05/14/2022,PA,2858692,2366596.0,44842
09/23/2021,KS,403194,320701.0,5919
10/22/2020,AR,102798,,1772
04/11/2020,WA,9584,,491
11/30/2021,MS,514171,294206.0,10285
08/19/2021,TN,968544,787331.0,13096
05/04/2020,UT,5406,5406.0,56
06/24/2020,NYC,215955,211127.0,22855
05/15/2021,PW,0,,0
02/12/2021,PA,895359,773479.0,22959
02/07/2020,WV,0,,0
05/07/2021,PW,0,,0
08/28/2020,MA,117888,117888.0,9023
02/01/2022,GA,2378278,1849369.0,33053
07/22/2022,OK,1112711,804137.0,14555
05/16/2021,FL,2254176,,36528
09/27/2022,CO,1652780,1492930.0,13288
08/03/2020,ND,6933,6933.0,107
08/31/2020,CO,58512,54154.0,1945
08/25/2020,SD,11505,,161
02/04/2020,AS,0,,0
09/15/2021,WA,613469,,7089
09/24/2022,SD,260639,,3017
02/04/2020,MA,1,,0
06/12/2022,IA,785918,,9615
05/21/2020,NY,160783,,7660
02/21/2021,SD,111304,,1863
09/25/2020,WV,14953,14577.0,330
05/30/2022,TN,2060792,1563734.0,26477
07/09/2021,AS,0,,0
04/28/2022,IA,763188,,9529
07/11/2022,CO,1570074,1422132.0,12842
06/30/2022,AL,1358850,974952.0,19834
02/24/2022,ND,237599,178521.0,2183
08/16/2022,WV,570094,442731.0,7206
02/05/2020,GA,0,,0
08/03/2020,FL,487564,,9564
04/12/2020,UT,2338,,18
09/16/2021,PW,7,,0
01/17/2022,NM,398939,,6145
08/26/2021,FL,3192505,,48369
08/01/2021,CO,578513,536071.0,6951
09/13/2022,UT,1032129,1032129.0,4989
06/30/2021,IN,753927,,13840
11/16/2021,HI,83137,,967
09/24/2022,KS,875854,651625.0,9079
06/11/2022,PA,2960677,2447269.0,45465
02/26/2020,PA,0,,0
04/30/2020,IN,17835,,1105
02/20/2021,NYC,698926,594754.0,28825
05/21/2021,TN,854898,705873.0,12380
06/08/2020,TN,26501,26327.0,418
06/14/2020,AS,0,,0
12/18/2021,GU,19372,,270
08/12/2020,AK,3898,,43
02/16/2022,PR,470292,264920.0,4060
04/14/2022,NY,2710476,,27319
06/02/2021,ND,110045,101042.0,1512
04/22/2020,TX,21069,,745
12/07/2020,NYC,346297,316320.0,24187
05/16/2021,MS,315896,193512.0,7375
08/22/2021,PR,165072,138911.0,2732
07/07/2020,FL,220373,,4377
05/30/2022,IA,779064,,9588
12/03/2021,PW,10,,0
03/13/2022,RMI,4,4.0,0
09/08/2021,HI,66925,,622
02/21/2022,TN,1992377,1518493.0,23990
03/31/2020,GU,71,,2
05/07/2021,OK,450510,355454.0,7271
05/09/2020,MP,15,15.0,2
02/28/2021,AR,322415,,5243
04/14/2021,GU,7856,,136
04/19/2020,PR,643,641.0,51
05/08/2020,UT,6041,6041.0,66
08/09/2022,OK,1140513,820888.0,14593
10/12/2021,TN,1253819,987746.0,15687
10/16/2022,TX,7897831,,89409
12/20/2021,IA,560351,,7680
10/20/2020,AR,100441,,1728
11/20/2021,TX,4289373,,72169
01/14/2022,WV,377735,296791.0,5516
01/19/2021,PA,785302,692072.0,19467
01/03/2022,TN,1450990,1129743.0,20902
02/28/2021,IN,662598,,12538
01/10/2021,AS,3,,0
03/27/2022,NY,2664077,,27213
03/30/2020,AK,118,,6
08/24/2021,AK,81097,,419
10/22/2020,NM,39377,,900
09/01/2022,AS,8168,,34
10/10/2022,PR,963570,414489.0,5183
06/26/2021,ND,110660,101491.0,1528
05/18/2022,NM,528146,,7650
03/11/2020,IN,9,,0
02/12/2020,NY,0,,0
09/15/2022,UT,1034616,1034616.0,5001
04/18/2021,IA,360013,,5881
11/19/2020,MP,103,103.0,2
09/27/2021,AK,106976,,532
04/04/2020,CO,4579,4150.0,126
05/31/2020,GA,45612,45583.0,2052
08/29/2020,PR,16346,16159.0,420
10/05/2020,MS,104462,94388.0,3316
09/12/2021,MP,251,251.0,2
06/22/2022,MS,825440,451938.0,12502
07/09/2021,AK,68791,,372
06/06/2020,AS,0,,0
08/03/2021,AS,0,,0
04/18/2021,WV,148887,117443.0,2785
01/12/2022,WV,367217,287886.0,5481
05/20/2021,IN,738173,,13501
07/04/2021,AR,351407,,5917
04/19/2022,IA,761356,,9475
09/26/2020,PW,0,,0
06/15/2022,TN,2089550,1582605.0,26555
11/16/2021,AR,520725,,8592
05/19/2020,HI,631,,17
09/11/2020,AK,6112,,58
08/17/2022,NYC,2785348,2354531.0,41394
10/20/2020,WA,100903,,2282
02/18/2021,MA,563976,534827.0,15788
06/11/2021,WV,162939,127310.0,2849
04/29/2021,IA,364476,,5931
12/02/2020,GA,482139,428980.0,9567
01/28/2020,FL,0,,0
05/20/2021,PR,138686,122022.0,2454
03/20/2022,AS,1397,,0
10/18/2020,HI,13989,,187
12/10/2020,OH,520112,478879.0,7187
09/09/2021,FL,3424320,,53694
10/14/2022,RMI,15375,15375.0,17
10/01/2021,PR,181102,149501.0,3153
10/03/2020,FL,701718,,16465
05/14/2020,TX,43851,,1463
10/06/2021,NY,1360301,,21098
09/08/2020,GU,1713,,19
05/13/2020,MS,11925,11836.0,782
08/11/2022,AK,275542,,1296
04/03/2021,TN,808200,672009.0,11922
06/09/2022,KS,793833,595427.0,8946
05/07/2021,KS,310582,250815.0,5016
08/08/2022,HI,321378,,1580
10/08/2021,CO,693497,638330.0,7733
10/11/2020,PA,178315,170841.0,8350
05/10/2021,MS,314922,192912.0,7363
09/21/2022,NM,616648,,8534
08/18/2020,NM,23579,,686
12/08/2020,KS,174025,149082.0,1856
07/30/2022,HI,317785,,1559
05/03/2022,ND,241385,181018.0,2268
11/18/2021,HI,83486,,981
07/13/2020,UT,30722,30475.0,220
03/30/2020,AL,994,950.0,41
11/21/2020,WA,144660,,2619
07/05/2022,CO,1558048,1411717.0,12777
03/24/2021,NYC,823404,688072.0,30871
11/16/2020,IA,188378,,1991
07/04/2022,NY,3011903,,28254
12/12/2021,PR,189518,154900.0,3276
12/21/2021,AR,545037,,8997
07/10/2020,MS,41915,41098.0,1658
08/04/2020,NYC,229461,223929.0,23282
05/25/2020,NM,7026,,311
06/06/2020,GA,50126,50094.0,2160
07/08/2022,TX,7178141,,87248
08/03/2021,UT,435439,435439.0,2471
12/06/2021,PR,188904,154495.0,3274
07/19/2021,IN,761472,,13939
07/11/2022,MA,1936447,1776091.0,21035
06/03/2020,CO,27399,24827.0,1494
07/05/2022,HI,301246,,1492
02/24/2021,ND,99621,94459.0,1441
03/28/2021,NYC,841865,701994.0,31107
04/28/2022,NM,522094,,7484
05/14/2021,MA,700337,655687.0,17742
07/27/2020,IA,42554,,834
08/31/2020,AS,0,,0
10/19/2021,OH,1503102,1221302.0,23616
02/11/2022,AR,804145,,9977
07/24/2021,IA,377495,,6170
08/08/2020,MA,112173,112173.0,8734
04/20/2021,WV,149462,117837.0,2789
